CMDLINE /home/r0b00sj/.conda/envs/capstone/bin/python fit_gensim_lda.py
MEM 686.562500 1522635560.8619
MEM 686.562500 1522635560.9623
MEM 686.562500 1522635561.0627
MEM 686.562500 1522635561.1631
MEM 686.562500 1522635561.2635
MEM 686.562500 1522635561.3638
MEM 686.562500 1522635561.4642
MEM 686.562500 1522635561.5646
MEM 686.562500 1522635561.6674
MEM 686.562500 1522635561.7678
MEM 686.562500 1522635561.8682
MEM 686.562500 1522635561.9685
MEM 686.562500 1522635562.0689
MEM 686.562500 1522635562.1701
MEM 686.562500 1522635562.2705
MEM 686.562500 1522635562.3709
MEM 686.562500 1522635562.4712
MEM 686.562500 1522635562.5718
MEM 686.562500 1522635562.6721
MEM 686.562500 1522635562.7725
MEM 686.562500 1522635562.8729
MEM 686.562500 1522635562.9743
MEM 686.562500 1522635563.0758
MEM 686.562500 1522635563.1761
MEM 686.562500 1522635563.2766
MEM 686.562500 1522635563.3788
MEM 686.562500 1522635563.4797
MEM 686.562500 1522635563.5801
MEM 686.562500 1522635563.6804
MEM 686.562500 1522635563.7808
MEM 686.562500 1522635563.8812
MEM 686.562500 1522635563.9816
MEM 686.562500 1522635564.0873
MEM 686.562500 1522635564.1876
MEM 686.562500 1522635564.2880
MEM 686.562500 1522635564.3883
MEM 686.562500 1522635564.4887
MEM 686.562500 1522635564.5895
MEM 686.562500 1522635564.6899
MEM 686.562500 1522635564.7908
MEM 686.562500 1522635564.8911
MEM 686.562500 1522635564.9915
MEM 686.562500 1522635565.0919
MEM 686.562500 1522635565.1928
MEM 686.562500 1522635565.2932
MEM 686.562500 1522635565.3935
MEM 686.562500 1522635565.4960
MEM 686.562500 1522635565.5964
MEM 686.562500 1522635565.6968
MEM 686.562500 1522635565.7971
MEM 686.562500 1522635565.8975
MEM 686.562500 1522635565.9978
MEM 686.562500 1522635566.0982
MEM 686.562500 1522635566.1986
MEM 686.562500 1522635566.3005
MEM 686.562500 1522635566.4033
MEM 686.562500 1522635566.5037
MEM 686.562500 1522635566.6050
MEM 686.562500 1522635566.7054
MEM 686.562500 1522635566.8058
MEM 686.562500 1522635566.9062
MEM 686.562500 1522635567.0064
MEM 686.562500 1522635567.1084
MEM 686.562500 1522635567.2088
MEM 686.562500 1522635567.3091
MEM 686.562500 1522635567.4117
MEM 686.562500 1522635567.5122
MEM 686.562500 1522635567.6125
MEM 686.562500 1522635567.7131
MEM 686.562500 1522635567.8135
MEM 686.562500 1522635567.9148
MEM 686.562500 1522635568.0152
MEM 686.562500 1522635568.1155
MEM 686.562500 1522635568.2160
MEM 686.562500 1522635568.3163
MEM 686.562500 1522635568.4185
MEM 686.562500 1522635568.5188
MEM 686.562500 1522635568.6193
MEM 686.562500 1522635568.7197
MEM 686.562500 1522635568.8200
MEM 686.562500 1522635568.9204
MEM 686.562500 1522635569.0230
MEM 686.562500 1522635569.1240
MEM 686.562500 1522635569.2245
MEM 686.562500 1522635569.3249
MEM 686.562500 1522635569.4252
MEM 686.562500 1522635569.5285
MEM 686.562500 1522635569.6289
MEM 686.562500 1522635569.7292
MEM 686.562500 1522635569.8304
MEM 686.562500 1522635569.9333
MEM 686.562500 1522635570.0337
MEM 686.562500 1522635570.1341
MEM 686.562500 1522635570.2360
MEM 686.562500 1522635570.3382
MEM 686.562500 1522635570.4385
MEM 686.562500 1522635570.5408
MEM 686.562500 1522635570.6412
MEM 686.562500 1522635570.7426
MEM 686.562500 1522635570.8429
MEM 686.562500 1522635570.9442
MEM 686.562500 1522635571.0445
MEM 686.562500 1522635571.1449
MEM 686.562500 1522635571.2453
MEM 686.562500 1522635571.3475
MEM 686.562500 1522635571.4478
MEM 686.562500 1522635571.5494
MEM 686.562500 1522635571.6498
MEM 686.562500 1522635571.7518
MEM 686.562500 1522635571.8521
MEM 686.562500 1522635571.9525
MEM 686.562500 1522635572.0529
MEM 686.562500 1522635572.1532
MEM 686.562500 1522635572.2543
MEM 686.562500 1522635572.3547
MEM 686.562500 1522635572.4550
MEM 686.562500 1522635572.5554
MEM 686.562500 1522635572.6564
MEM 686.562500 1522635572.7595
MEM 686.562500 1522635572.8601
MEM 686.562500 1522635572.9604
MEM 686.562500 1522635573.0608
MEM 686.562500 1522635573.1612
MEM 686.562500 1522635573.2615
MEM 686.562500 1522635573.3639
MEM 686.562500 1522635573.4644
MEM 686.562500 1522635573.5661
MEM 686.562500 1522635573.6665
MEM 686.562500 1522635573.7668
MEM 686.562500 1522635573.8689
MEM 686.562500 1522635573.9703
MEM 686.562500 1522635574.0706
MEM 686.562500 1522635574.1734
MEM 686.562500 1522635574.2738
MEM 686.562500 1522635574.3741
MEM 686.562500 1522635574.4745
MEM 686.562500 1522635574.5756
MEM 686.562500 1522635574.6760
MEM 686.562500 1522635574.7763
MEM 686.562500 1522635574.8767
MEM 686.562500 1522635574.9771
MEM 686.562500 1522635575.0775
MEM 686.562500 1522635575.1778
MEM 686.562500 1522635575.2786
MEM 686.562500 1522635575.3790
MEM 686.562500 1522635575.4794
MEM 686.562500 1522635575.5805
MEM 686.562500 1522635575.6809
MEM 686.562500 1522635575.7812
MEM 686.562500 1522635575.8815
MEM 686.562500 1522635575.9819
MEM 686.562500 1522635576.0823
MEM 686.562500 1522635576.1827
MEM 686.562500 1522635576.2830
MEM 686.562500 1522635576.3834
MEM 686.562500 1522635576.4856
MEM 686.562500 1522635576.5860
MEM 686.562500 1522635576.6863
MEM 686.562500 1522635576.7886
MEM 686.562500 1522635576.8889
MEM 686.562500 1522635576.9900
MEM 686.562500 1522635577.0924
MEM 686.562500 1522635577.1928
MEM 686.562500 1522635577.2931
MEM 686.562500 1522635577.3935
MEM 686.562500 1522635577.4958
MEM 686.562500 1522635577.5962
MEM 686.562500 1522635577.6966
MEM 686.562500 1522635577.7970
MEM 686.562500 1522635577.8973
MEM 686.562500 1522635577.9977
MEM 686.562500 1522635578.0981
MEM 686.562500 1522635578.1986
MEM 686.562500 1522635578.2990
MEM 686.562500 1522635578.3993
MEM 686.562500 1522635578.4997
MEM 686.562500 1522635578.6001
MEM 686.562500 1522635578.7004
MEM 686.562500 1522635578.8008
MEM 686.562500 1522635578.9012
MEM 686.562500 1522635579.0015
MEM 686.562500 1522635579.1019
MEM 686.562500 1522635579.2024
MEM 686.562500 1522635579.3028
MEM 686.562500 1522635579.4032
MEM 686.562500 1522635579.5035
MEM 686.562500 1522635579.6039
MEM 686.562500 1522635579.7043
MEM 686.562500 1522635579.8046
MEM 686.562500 1522635579.9050
MEM 686.562500 1522635580.0059
MEM 686.562500 1522635580.1081
MEM 686.562500 1522635580.2088
MEM 686.562500 1522635580.3092
MEM 686.562500 1522635580.4104
MEM 686.562500 1522635580.5127
MEM 686.562500 1522635580.6131
MEM 686.562500 1522635580.7134
MEM 686.562500 1522635580.8153
MEM 686.562500 1522635580.9170
MEM 686.562500 1522635581.0173
MEM 686.562500 1522635581.1177
MEM 686.562500 1522635581.2180
MEM 686.562500 1522635581.3183
MEM 686.562500 1522635581.4187
MEM 686.562500 1522635581.5191
MEM 686.562500 1522635581.6194
MEM 686.562500 1522635581.7197
MEM 686.562500 1522635581.8211
MEM 686.562500 1522635581.9213
MEM 686.562500 1522635582.0217
MEM 686.562500 1522635582.1221
MEM 686.562500 1522635582.2224
MEM 686.562500 1522635582.3228
MEM 686.562500 1522635582.4236
MEM 686.562500 1522635582.5261
MEM 686.562500 1522635582.6283
MEM 686.562500 1522635582.7287
MEM 686.562500 1522635582.8308
MEM 686.562500 1522635582.9312
MEM 686.562500 1522635583.0325
MEM 686.562500 1522635583.1329
MEM 686.562500 1522635583.2333
MEM 686.562500 1522635583.3337
MEM 686.562500 1522635583.4341
MEM 686.562500 1522635583.5346
MEM 686.562500 1522635583.6349
MEM 686.562500 1522635583.7353
MEM 686.562500 1522635583.8363
MEM 686.562500 1522635583.9367
MEM 686.562500 1522635584.0370
MEM 686.562500 1522635584.1374
MEM 686.562500 1522635584.2378
MEM 686.562500 1522635584.3385
MEM 686.562500 1522635584.4389
MEM 686.562500 1522635584.5393
MEM 686.562500 1522635584.6416
MEM 686.562500 1522635584.7420
MEM 686.562500 1522635584.8423
MEM 686.562500 1522635584.9427
MEM 686.562500 1522635585.0431
MEM 686.562500 1522635585.1435
MEM 686.562500 1522635585.2457
MEM 686.562500 1522635585.3461
MEM 686.562500 1522635585.4465
MEM 686.562500 1522635585.5468
MEM 686.562500 1522635585.6472
MEM 686.562500 1522635585.7476
MEM 686.562500 1522635585.8479
MEM 686.562500 1522635585.9483
MEM 686.562500 1522635586.0487
MEM 686.562500 1522635586.1491
MEM 686.562500 1522635586.2495
MEM 686.562500 1522635586.3499
MEM 686.562500 1522635586.4528
MEM 686.562500 1522635586.5531
MEM 686.562500 1522635586.6535
MEM 686.562500 1522635586.7539
MEM 686.562500 1522635586.8542
MEM 686.562500 1522635586.9546
MEM 686.562500 1522635587.0550
MEM 686.562500 1522635587.1554
MEM 686.562500 1522635587.2557
MEM 686.562500 1522635587.3561
MEM 686.562500 1522635587.4564
MEM 686.562500 1522635587.5569
MEM 686.562500 1522635587.6572
MEM 686.562500 1522635587.7576
MEM 686.562500 1522635587.8597
MEM 686.562500 1522635587.9601
MEM 686.562500 1522635588.0605
MEM 686.562500 1522635588.1608
MEM 686.562500 1522635588.2615
MEM 686.562500 1522635588.3618
MEM 686.562500 1522635588.4622
MEM 686.562500 1522635588.5626
MEM 686.562500 1522635588.6640
MEM 686.562500 1522635588.7663
MEM 686.562500 1522635588.8667
MEM 686.562500 1522635588.9670
MEM 686.562500 1522635589.0674
MEM 686.562500 1522635589.1678
MEM 686.562500 1522635589.2694
MEM 686.562500 1522635589.3698
MEM 686.562500 1522635589.4702
MEM 686.562500 1522635589.5706
MEM 686.562500 1522635589.6727
MEM 686.562500 1522635589.7731
MEM 686.562500 1522635589.8735
MEM 686.562500 1522635589.9739
MEM 686.562500 1522635590.0765
MEM 686.562500 1522635590.1769
MEM 686.562500 1522635590.2779
MEM 686.562500 1522635590.3784
MEM 686.562500 1522635590.4814
MEM 686.562500 1522635590.5818
MEM 686.562500 1522635590.6822
MEM 686.562500 1522635590.7826
MEM 686.562500 1522635590.8829
MEM 686.562500 1522635590.9834
MEM 686.562500 1522635591.0842
MEM 686.562500 1522635591.1847
MEM 686.562500 1522635591.2851
MEM 686.562500 1522635591.3855
MEM 686.562500 1522635591.4859
MEM 686.562500 1522635591.5863
MEM 686.562500 1522635591.6867
MEM 686.562500 1522635591.7870
MEM 686.562500 1522635591.8874
MEM 686.562500 1522635591.9894
MEM 686.562500 1522635592.0898
MEM 686.562500 1522635592.1925
MEM 686.562500 1522635592.2929
MEM 686.562500 1522635592.3938
MEM 686.562500 1522635592.4941
MEM 686.562500 1522635592.5968
MEM 686.562500 1522635592.6972
MEM 686.562500 1522635592.7976
MEM 686.562500 1522635592.8980
MEM 686.562500 1522635592.9983
MEM 686.562500 1522635593.0988
MEM 686.562500 1522635593.1991
MEM 686.562500 1522635593.2995
MEM 686.562500 1522635593.3998
MEM 686.562500 1522635593.5002
MEM 686.562500 1522635593.6005
MEM 686.562500 1522635593.7009
MEM 686.562500 1522635593.8012
MEM 686.562500 1522635593.9015
MEM 686.562500 1522635594.0018
MEM 686.562500 1522635594.1022
MEM 686.562500 1522635594.2047
MEM 686.562500 1522635594.3054
MEM 686.562500 1522635594.4065
MEM 686.562500 1522635594.5068
MEM 686.562500 1522635594.6072
MEM 686.562500 1522635594.7076
MEM 686.562500 1522635594.8080
MEM 686.562500 1522635594.9083
MEM 686.562500 1522635595.0087
MEM 686.562500 1522635595.1094
MEM 686.562500 1522635595.2098
MEM 686.562500 1522635595.3102
MEM 686.562500 1522635595.4106
MEM 686.562500 1522635595.5109
MEM 686.562500 1522635595.6113
MEM 686.562500 1522635595.7117
MEM 686.562500 1522635595.8120
MEM 686.562500 1522635595.9124
MEM 686.562500 1522635596.0144
MEM 686.562500 1522635596.1148
MEM 686.562500 1522635596.2151
MEM 686.562500 1522635596.3167
MEM 686.562500 1522635596.4171
MEM 686.562500 1522635596.5175
MEM 686.562500 1522635596.6179
MEM 686.562500 1522635596.7182
MEM 686.562500 1522635596.8185
MEM 686.562500 1522635596.9189
MEM 686.562500 1522635597.0192
MEM 686.562500 1522635597.1221
MEM 686.562500 1522635597.2225
MEM 686.562500 1522635597.3245
MEM 686.562500 1522635597.4249
MEM 686.562500 1522635597.5253
MEM 686.562500 1522635597.6256
MEM 686.562500 1522635597.7260
MEM 686.562500 1522635597.8263
MEM 686.562500 1522635597.9266
MEM 686.562500 1522635598.0270
MEM 686.562500 1522635598.1290
MEM 686.562500 1522635598.2294
MEM 686.562500 1522635598.3297
MEM 686.562500 1522635598.4301
MEM 686.562500 1522635598.5305
MEM 686.562500 1522635598.6308
MEM 686.562500 1522635598.7312
MEM 686.562500 1522635598.8315
MEM 686.562500 1522635598.9329
MEM 686.562500 1522635599.0332
MEM 686.562500 1522635599.1336
MEM 686.562500 1522635599.2361
MEM 686.562500 1522635599.3365
MEM 686.562500 1522635599.4368
MEM 686.562500 1522635599.5372
MEM 686.562500 1522635599.6376
MEM 686.562500 1522635599.7380
MEM 686.562500 1522635599.8383
MEM 686.562500 1522635599.9387
MEM 686.562500 1522635600.0391
MEM 686.562500 1522635600.1394
MEM 686.562500 1522635600.2398
MEM 686.562500 1522635600.3402
MEM 686.562500 1522635600.4414
MEM 686.562500 1522635600.5418
MEM 686.562500 1522635600.6422
MEM 686.562500 1522635600.7425
MEM 686.562500 1522635600.8432
MEM 686.562500 1522635600.9436
MEM 686.562500 1522635601.0439
MEM 686.562500 1522635601.1443
MEM 686.562500 1522635601.2447
MEM 686.562500 1522635601.3451
MEM 686.562500 1522635601.4474
MEM 686.562500 1522635601.5478
MEM 686.562500 1522635601.6482
MEM 686.562500 1522635601.7485
MEM 686.562500 1522635601.8489
MEM 686.562500 1522635601.9493
MEM 686.562500 1522635602.0524
MEM 686.562500 1522635602.1528
MEM 686.562500 1522635602.2531
MEM 686.562500 1522635602.3534
MEM 686.562500 1522635602.4542
MEM 686.562500 1522635602.5546
MEM 686.562500 1522635602.6549
MEM 686.562500 1522635602.7553
MEM 686.562500 1522635602.8556
MEM 686.562500 1522635602.9560
MEM 686.562500 1522635603.0563
MEM 686.562500 1522635603.1567
MEM 686.562500 1522635603.2570
MEM 686.562500 1522635603.3592
MEM 686.562500 1522635603.4596
MEM 686.562500 1522635603.5599
MEM 686.562500 1522635603.6603
MEM 686.562500 1522635603.7607
MEM 686.562500 1522635603.8611
MEM 686.562500 1522635603.9615
MEM 686.562500 1522635604.0618
MEM 686.562500 1522635604.1622
MEM 686.562500 1522635604.2626
MEM 686.562500 1522635604.3630
MEM 686.562500 1522635604.4633
MEM 686.562500 1522635604.5637
MEM 686.562500 1522635604.6640
MEM 686.562500 1522635604.7644
MEM 686.562500 1522635604.8647
MEM 686.562500 1522635604.9650
MEM 686.562500 1522635605.0658
MEM 686.562500 1522635605.1671
MEM 686.562500 1522635605.2674
MEM 686.562500 1522635605.3678
MEM 686.562500 1522635605.4682
MEM 686.562500 1522635605.5685
MEM 686.562500 1522635605.6689
MEM 686.562500 1522635605.7693
MEM 686.562500 1522635605.8696
MEM 686.562500 1522635605.9700
MEM 686.562500 1522635606.0704
MEM 686.562500 1522635606.1708
MEM 686.562500 1522635606.2727
MEM 686.562500 1522635606.3732
MEM 686.562500 1522635606.4737
MEM 686.562500 1522635606.5741
MEM 686.562500 1522635606.6745
MEM 686.562500 1522635606.7749
MEM 686.562500 1522635606.8752
MEM 686.562500 1522635606.9756
MEM 686.562500 1522635607.0759
MEM 686.562500 1522635607.1763
MEM 686.562500 1522635607.2766
MEM 686.562500 1522635607.3770
MEM 686.562500 1522635607.4773
MEM 686.562500 1522635607.5777
MEM 686.562500 1522635607.6802
MEM 686.562500 1522635607.7805
MEM 686.562500 1522635607.8809
MEM 686.562500 1522635607.9812
MEM 686.562500 1522635608.0816
MEM 686.562500 1522635608.1820
MEM 686.562500 1522635608.2823
MEM 686.562500 1522635608.3827
MEM 686.562500 1522635608.4830
MEM 686.562500 1522635608.5834
MEM 686.562500 1522635608.6838
MEM 686.562500 1522635608.7842
MEM 686.562500 1522635608.8845
MEM 686.562500 1522635608.9849
MEM 686.562500 1522635609.0853
MEM 686.562500 1522635609.1855
MEM 686.562500 1522635609.2870
MEM 686.562500 1522635609.3881
MEM 686.562500 1522635609.4885
MEM 686.562500 1522635609.5888
MEM 686.562500 1522635609.6892
MEM 686.562500 1522635609.7906
MEM 686.562500 1522635609.8910
MEM 686.562500 1522635609.9932
MEM 686.562500 1522635610.0959
MEM 686.562500 1522635610.1963
MEM 686.562500 1522635610.2967
MEM 686.562500 1522635610.3970
MEM 686.562500 1522635610.4973
MEM 686.562500 1522635610.5977
MEM 686.562500 1522635610.6981
MEM 686.562500 1522635610.7984
MEM 686.562500 1522635610.8988
MEM 686.562500 1522635610.9991
MEM 686.562500 1522635611.0995
MEM 686.562500 1522635611.1999
MEM 686.562500 1522635611.3024
MEM 686.562500 1522635611.4027
MEM 686.562500 1522635611.5031
MEM 686.562500 1522635611.6035
MEM 686.562500 1522635611.7039
MEM 686.562500 1522635611.8043
MEM 686.562500 1522635611.9047
MEM 686.562500 1522635612.0050
MEM 686.562500 1522635612.1053
MEM 686.562500 1522635612.2078
MEM 686.562500 1522635612.3082
MEM 686.562500 1522635612.4086
MEM 686.562500 1522635612.5089
MEM 686.562500 1522635612.6100
MEM 686.562500 1522635612.7103
MEM 686.562500 1522635612.8107
MEM 686.562500 1522635612.9110
MEM 686.562500 1522635613.0114
MEM 686.562500 1522635613.1118
MEM 686.562500 1522635613.2122
MEM 686.562500 1522635613.3140
MEM 686.562500 1522635613.4143
MEM 686.562500 1522635613.5146
MEM 686.562500 1522635613.6150
MEM 686.562500 1522635613.7153
MEM 686.562500 1522635613.8157
MEM 686.562500 1522635613.9162
MEM 686.562500 1522635614.0184
MEM 686.562500 1522635614.1187
MEM 686.562500 1522635614.2191
MEM 686.562500 1522635614.3195
MEM 686.562500 1522635614.4199
MEM 686.562500 1522635614.5227
MEM 686.562500 1522635614.6256
MEM 686.562500 1522635614.7260
MEM 686.562500 1522635614.8264
MEM 686.562500 1522635614.9267
MEM 686.562500 1522635615.0270
MEM 686.562500 1522635615.1287
MEM 686.562500 1522635615.2291
MEM 686.562500 1522635615.3294
MEM 686.562500 1522635615.4298
MEM 686.562500 1522635615.5302
MEM 686.562500 1522635615.6306
MEM 686.562500 1522635615.7309
MEM 686.562500 1522635615.8313
MEM 686.562500 1522635615.9316
MEM 686.562500 1522635616.0334
MEM 686.562500 1522635616.1337
MEM 686.562500 1522635616.2341
MEM 686.562500 1522635616.3354
MEM 686.562500 1522635616.4358
MEM 686.562500 1522635616.5361
MEM 686.562500 1522635616.6366
MEM 686.562500 1522635616.7376
MEM 686.562500 1522635616.8379
MEM 686.562500 1522635616.9382
MEM 686.562500 1522635617.0386
MEM 686.562500 1522635617.1389
MEM 686.562500 1522635617.2393
MEM 686.562500 1522635617.3397
MEM 686.562500 1522635617.4400
MEM 686.562500 1522635617.5409
MEM 686.562500 1522635617.6413
MEM 686.562500 1522635617.7416
MEM 686.562500 1522635617.8420
MEM 686.562500 1522635617.9423
MEM 686.562500 1522635618.0427
MEM 686.562500 1522635618.1430
MEM 686.562500 1522635618.2434
MEM 686.562500 1522635618.3462
MEM 686.562500 1522635618.4465
MEM 686.562500 1522635618.5469
MEM 686.562500 1522635618.6474
MEM 686.562500 1522635618.7478
MEM 686.562500 1522635618.8481
MEM 686.562500 1522635618.9485
MEM 686.562500 1522635619.0492
MEM 686.562500 1522635619.1496
MEM 686.562500 1522635619.2500
MEM 686.562500 1522635619.3503
MEM 686.562500 1522635619.4507
MEM 686.562500 1522635619.5511
MEM 686.562500 1522635619.6515
MEM 686.562500 1522635619.7517
MEM 686.562500 1522635619.8520
MEM 686.562500 1522635619.9524
MEM 686.562500 1522635620.0531
MEM 686.562500 1522635620.1555
MEM 686.562500 1522635620.2558
MEM 686.562500 1522635620.3562
MEM 686.562500 1522635620.4566
MEM 686.562500 1522635620.5570
MEM 686.562500 1522635620.6574
MEM 686.562500 1522635620.7578
MEM 686.562500 1522635620.8582
MEM 686.562500 1522635620.9585
MEM 686.562500 1522635621.0589
MEM 686.562500 1522635621.1593
MEM 686.562500 1522635621.2597
MEM 686.562500 1522635621.3600
MEM 686.562500 1522635621.4604
MEM 686.562500 1522635621.5607
MEM 686.562500 1522635621.6624
MEM 686.562500 1522635621.7628
MEM 686.562500 1522635621.8632
MEM 686.562500 1522635621.9635
MEM 686.562500 1522635622.0639
MEM 686.562500 1522635622.1643
MEM 686.562500 1522635622.2646
MEM 686.562500 1522635622.3650
MEM 686.562500 1522635622.4654
MEM 686.562500 1522635622.5658
MEM 686.562500 1522635622.6679
MEM 686.562500 1522635622.7683
MEM 686.562500 1522635622.8686
MEM 686.562500 1522635622.9690
MEM 686.562500 1522635623.0694
MEM 686.562500 1522635623.1698
MEM 686.562500 1522635623.2702
MEM 686.562500 1522635623.3705
MEM 686.562500 1522635623.4709
MEM 686.562500 1522635623.5712
MEM 686.562500 1522635623.6716
MEM 686.562500 1522635623.7720
MEM 686.562500 1522635623.8723
MEM 686.562500 1522635623.9733
MEM 686.562500 1522635624.0737
MEM 686.562500 1522635624.1743
MEM 686.562500 1522635624.2747
